vdd	vair_f	air_adc	AirDirectADC	AirDirectVolt
4.90	3.64	0	1022	4.89
4.90	3.64	0	1021	4.88
4.90	3.64	0	1021	4.88
4.92	3.66	0	1018	4.89
4.92	3.66	0	1022	4.91
4.92	3.66	0	1023	4.91
4.90	3.64	0	1021	4.88
4.90	3.64	0	1021	4.88
4.90	3.64	0	1023	4.89
4.90	3.64	0	1023	4.89
4.90	3.64	0	1023	4.89
4.90	3.64	0	1022	4.89
4.90	3.64	0	1023	4.89
4.90	3.64	0	1022	4.89
4.90	3.64	0	1021	4.88
4.90	3.64	0	1023	4.89
4.90	3.64	0	1023	4.89
4.90	3.64	0	1020	4.88
4.90	3.64	0	1023	4.89
4.90	3.64	0	1021	4.88
4.90	3.64	0	1021	4.88
4.92	3.66	0	1023	4.91
4.90	3.64	0	1022	4.89
4.90	3.64	0	1019	4.88
4.90	3.64	0	1023	4.89
4.90	3.64	0	1021	4.88
4.90	3.64	0	1023	4.89
4.90	3.64	0	1023	4.89
4.90	3.64	0	1017	4.87
4.90	3.64	0	1023	4.89
4.90	3.64	0	1022	4.89
4.90	3.64	0	1023	4.89
4.90	3.64	0	1021	4.88
4.90	3.64	0	1020	4.88
4.90	3.64	0	1022	4.89
4.90	3.64	0	1023	4.89
4.90	3.64	0	1021	4.88
4.90	3.64	0	1020	4.88
4.90	3.64	0	1023	4.89
4.90	3.64	0	1023	4.89
4.88	3.63	0	1023	4.88
4.88	3.63	0	1021	4.87
4.90	3.64	0	1023	4.89
4.88	3.63	0	1023	4.88
4.88	3.63	0	1023	4.88
4.88	3.63	0	1023	4.88
4.88	3.63	0	1023	4.88
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.88	3.63	0	1022	4.87
4.86	3.62	0	1022	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1019	4.84
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1020	4.84
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1021	4.85
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1020	4.84
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1021	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1020	4.84
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1017	4.83
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1018	4.83
4.86	3.62	0	1020	4.84
4.86	3.62	0	992	4.71
4.86	3.62	0	995	4.72
4.86	3.62	0	993	4.71
4.86	3.62	0	993	4.71
4.86	3.62	0	997	4.73
4.86	3.62	0	994	4.72
4.86	3.62	0	988	4.69
4.86	3.62	0	963	4.57
4.86	3.62	0	964	4.58
4.86	3.62	0	962	4.57
4.86	3.62	0	963	4.57
4.86	3.62	0	948	4.50
4.86	3.62	0	926	4.40
4.86	3.62	0	902	4.28
4.86	3.62	0	900	4.27
4.86	3.62	0	901	4.28
4.86	3.62	0	899	4.27
4.86	3.62	0	885	4.20
4.86	3.62	0	865	4.11
4.86	3.62	0	866	4.11
4.86	3.62	0	863	4.10
4.86	3.62	0	863	4.10
4.86	3.62	0	857	4.07
4.86	3.62	0	848	4.03
4.86	3.62	0	848	4.03
4.86	3.62	0	843	4.00
4.86	3.62	0	842	4.00
4.86	3.62	0	822	3.90
4.86	3.61	1	811	3.85
4.86	3.57	10	792	3.76
4.86	3.57	10	791	3.75
4.86	3.57	10	792	3.76
4.86	3.56	11	788	3.74
4.86	3.55	14	786	3.73
4.86	3.55	14	784	3.72
4.86	3.55	14	783	3.72
4.86	3.52	19	778	3.69
4.86	3.52	21	776	3.68
4.86	3.52	21	778	3.69
4.86	3.49	27	773	3.67
4.86	3.18	100	717	3.40
4.86	3.16	106	719	3.41
4.86	3.16	106	719	3.41
4.86	3.15	111	711	3.38
4.86	3.14	112	715	3.39
4.86	3.02	147	695	3.30
4.86	2.73	234	659	3.13
4.86	2.57	284	634	3.01
4.86	2.56	286	640	3.04
4.86	2.48	311	627	2.98
4.86	2.34	358	607	2.88
4.86	2.22	395	590	2.80
4.86	2.09	438	573	2.72
4.86	1.97	476	558	2.65
4.86	1.85	516	545	2.59
4.86	1.78	537	537	2.55
4.86	1.58	604	508	2.41
4.86	1.43	653	491	2.33
4.86	1.20	725	463	2.20
4.86	1.16	738	457	2.17
4.86	1.06	771	445	2.11
4.86	1.03	782	441	2.09
4.86	0.98	821	426	2.02
4.86	0.98	845	414	1.97
4.86	0.98	872	402	1.91
4.86	0.98	920	366	1.74
4.84	0.98	933	351	1.66
4.84	0.98	939	340	1.61
4.84	0.98	939	344	1.63
4.84	0.98	939	347	1.64
4.86	0.98	939	343	1.63
4.84	0.98	939	342	1.62
4.84	0.98	939	344	1.63
4.84	0.98	939	343	1.62
4.86	0.98	939	344	1.63
4.86	0.98	939	343	1.63
4.84	0.98	939	344	1.63
4.84	0.98	940	344	1.63
4.84	0.98	941	341	1.61
4.84	0.98	941	342	1.62
4.84	0.98	940	340	1.61
4.84	0.98	940	345	1.63
4.84	0.98	940	342	1.62
4.86	0.98	940	340	1.61
4.84	0.98	941	342	1.62
4.86	0.98	940	339	1.61
4.84	0.98	941	339	1.60
4.84	0.98	959	301	1.42
4.84	0.98	967	268	1.27
4.84	0.98	967	268	1.27
4.84	0.98	967	264	1.25
4.86	0.98	971	238	1.13
4.86	0.98	971	239	1.13
4.84	0.98	973	209	0.99
4.86	0.98	973	206	0.98
4.84	0.98	973	198	0.94
4.84	0.98	974	199	0.94
4.84	0.98	974	169	0.80
4.86	0.98	973	157	0.75
4.84	0.98	973	117	0.55
4.84	0.98	974	119	0.56
4.86	0.98	973	94	0.45
4.86	0.98	973	66	0.31
4.84	0.98	973	39	0.18
4.84	0.98	973	0	0.00
4.84	0.98	973	0	0.00
4.86	0.98	973	0	0.00
4.84	0.98	973	0	0.00
4.84	0.98	973	0	0.00
4.84	0.98	973	0	0.00
4.86	0.98	973	0	0.00
4.84	0.98	973	0	0.00
4.86	0.98	973	0	0.00
4.84	0.98	973	21	0.10
4.84	0.98	973	68	0.32
4.84	0.98	973	126	0.60
4.86	0.98	973	150	0.71
4.84	0.98	973	167	0.79
4.86	0.98	972	218	1.03
4.84	0.98	969	252	1.19
4.84	0.98	962	288	1.36
4.84	0.98	948	324	1.53
4.84	0.98	944	333	1.57
4.84	0.98	944	333	1.57
4.84	0.98	910	374	1.77
4.84	0.98	902	383	1.81
4.86	0.98	872	402	1.91
4.86	0.98	857	409	1.94
4.86	1.05	776	441	2.09
4.86	1.17	737	457	2.17
4.86	1.44	649	496	2.35
4.86	1.80	531	539	2.56
4.86	1.84	518	539	2.56
4.86	1.81	527	541	2.57
4.86	1.82	524	543	2.58
4.86	1.85	516	542	2.57
4.86	1.84	518	540	2.56
4.86	1.83	523	540	2.56
4.84	1.07	766	448	2.12
4.86	1.12	752	452	2.15
4.86	1.11	755	450	2.14
4.86	1.12	752	449	2.13
4.86	1.12	752	452	2.15
4.86	1.13	750	453	2.15
4.86	1.12	752	452	2.15
4.86	1.12	751	452	2.15
4.86	1.35	678	478	2.27
4.86	1.42	655	492	2.34
4.86	1.72	559	529	2.51
4.84	1.87	506	549	2.60
4.86	2.15	417	581	2.76
4.86	2.20	403	588	2.79
4.86	2.40	338	614	2.91
4.86	2.49	309	628	2.98
4.86	2.57	284	637	3.02
4.86	2.90	182	685	3.25
4.86	2.93	175	685	3.25
4.86	3.00	155	689	3.27
4.86	2.99	156	692	3.28
4.86	3.11	122	711	3.38
4.86	3.28	75	742	3.52
4.86	3.44	36	763	3.62
4.86	3.56	12	791	3.75
4.86	3.62	0	826	3.92
4.86	3.62	0	836	3.97
4.86	3.62	0	848	4.03
4.86	3.62	0	909	4.32
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1021	4.85
4.86	3.62	0	1020	4.84
4.86	3.62	0	1021	4.85
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1021	4.85
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1018	4.83
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1020	4.84
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1019	4.84
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1019	4.84
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.86	3.62	0	1021	4.85
4.86	3.62	0	1023	4.86
4.86	3.62	0	1022	4.85
4.84	3.60	0	1020	4.82
4.84	3.60	0	1023	4.84
4.86	3.62	0	1022	4.85
4.84	3.60	0	1021	4.83
4.84	3.60	0	1022	4.83
4.84	3.60	0	1022	4.83
4.84	3.60	0	1023	4.84
4.84	3.60	0	1022	4.83
4.84	3.60	0	1023	4.84
4.84	3.60	0	1021	4.83
4.84	3.60	0	1023	4.84
4.82	3.59	0	1022	4.81
4.82	3.59	0	1022	4.81
4.82	3.59	0	1021	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1020	4.80
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.84	3.60	0	1021	4.83
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1022	4.81
4.82	3.59	0	1023	4.82
4.84	3.60	0	1023	4.84
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.84	3.60	0	1023	4.84
4.82	3.59	0	1022	4.81
4.82	3.59	0	1023	4.82
4.84	3.60	0	1021	4.83
4.82	3.59	0	1021	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1022	4.81
4.82	3.59	0	1022	4.81
4.82	3.59	0	1022	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1019	4.80
4.82	3.59	0	1022	4.81
4.84	3.60	0	1020	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1022	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1023	4.82
4.82	3.59	0	1022	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1022	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1021	4.81
4.82	3.59	0	1016	4.79
4.82	3.59	0	999	4.71
4.84	3.60	0	993	4.70
4.82	3.59	0	930	4.38
4.84	3.60	0	924	4.37
4.84	3.60	0	926	4.38
4.82	3.59	0	926	4.36
4.82	3.59	0	915	4.31
4.82	3.59	0	893	4.21
4.82	3.59	0	877	4.13
4.84	3.60	0	837	3.96
4.82	3.59	0	841	3.96
4.82	3.59	0	833	3.92
4.82	3.59	0	820	3.86
4.82	3.59	0	821	3.87
4.82	3.58	1	814	3.83
4.84	3.59	2	805	3.81
4.82	3.29	66	741	3.49
4.84	3.30	66	738	3.49
4.82	3.29	66	740	3.49
4.82	3.21	84	730	3.44
4.82	2.90	174	683	3.22
4.82	2.83	196	675	3.18
4.82	2.83	196	674	3.17
4.82	2.82	198	670	3.16
4.82	2.79	208	664	3.13
4.82	2.38	334	615	2.90
4.82	2.38	335	614	2.89
4.82	2.32	353	603	2.84
4.82	2.12	420	580	2.73
4.82	2.08	431	574	2.70
4.82	2.08	431	576	2.71
4.82	2.08	431	575	2.71
4.82	1.98	463	564	2.66
4.82	1.98	464	564	2.66
4.82	1.74	542	532	2.51
4.82	1.70	554	523	2.46
4.82	1.69	558	525	2.47
4.82	1.64	576	516	2.43
4.82	1.59	592	513	2.42
4.82	1.53	610	503	2.37
4.82	1.42	645	492	2.32
4.82	1.35	670	483	2.28
4.82	1.26	699	470	2.21
4.82	1.12	745	451	2.12
4.82	1.05	768	443	2.09
4.82	0.97	804	426	2.01
4.82	0.97	832	421	1.98
4.82	0.97	885	393	1.85
4.82	0.97	895	389	1.83
4.82	0.97	895	386	1.82
4.82	0.97	894	383	1.80
4.82	0.97	894	383	1.80
4.82	0.97	894	386	1.82
4.82	0.97	894	388	1.83
4.82	0.97	894	388	1.83
4.82	0.97	894	387	1.82
4.82	0.97	894	389	1.83
4.82	0.97	894	384	1.81
4.82	0.97	894	387	1.82
4.82	0.97	920	365	1.72
4.82	0.97	929	354	1.67
4.82	0.97	929	355	1.67
4.82	0.97	943	334	1.57
4.82	0.97	944	334	1.57
4.82	0.97	954	316	1.49
4.82	0.97	954	313	1.47
4.82	0.97	955	312	1.47
4.82	0.97	956	310	1.46
4.82	0.97	957	304	1.43
4.82	0.97	959	300	1.41
4.82	0.97	963	284	1.34
4.82	0.97	968	252	1.19
4.82	0.97	968	255	1.20
4.82	0.97	969	249	1.17
4.82	0.97	970	240	1.13
4.82	0.97	970	237	1.12
4.82	0.97	970	236	1.11
4.82	0.97	971	222	1.05
4.82	0.97	972	221	1.04
4.82	0.97	973	197	0.93
4.82	0.97	973	200	0.94
4.82	0.97	973	198	0.93
4.82	0.97	973	181	0.85
4.82	0.97	973	165	0.78
4.82	0.97	973	114	0.54
4.82	0.97	973	105	0.49
4.82	0.97	973	56	0.26
4.82	0.97	973	46	0.22
4.82	0.97	973	26	0.12
4.82	0.97	973	21	0.10
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	6	0.03
4.82	0.97	973	10	0.05
4.82	0.97	973	22	0.10
4.82	0.97	973	51	0.24
4.82	0.97	973	59	0.28
4.82	0.97	973	83	0.39
4.82	0.97	973	92	0.43
4.82	0.97	973	114	0.54
4.82	0.97	973	122	0.57
4.82	0.97	973	159	0.75
4.82	0.97	973	164	0.77
4.82	0.97	973	167	0.79
4.82	0.97	973	176	0.83
4.82	0.97	973	186	0.88
4.82	0.97	973	202	0.95
4.82	0.97	971	228	1.07
4.82	0.97	971	236	1.11
4.82	0.97	970	239	1.13
4.82	0.97	969	245	1.15
4.82	0.97	969	251	1.18
4.82	0.97	967	265	1.25
4.82	0.97	966	268	1.26
4.82	0.97	964	278	1.31
4.82	0.97	963	283	1.33
4.82	0.97	962	287	1.35
4.82	0.97	960	295	1.39
4.82	0.97	959	297	1.40
4.82	0.97	956	308	1.45
4.82	0.97	954	313	1.47
4.82	0.97	951	320	1.51
4.82	0.97	947	329	1.55
4.82	0.97	939	341	1.61
4.82	0.97	936	346	1.63
4.82	0.97	928	353	1.66
4.82	0.97	924	358	1.69
4.82	0.97	916	367	1.73
4.82	0.97	913	367	1.73
4.82	0.97	911	370	1.74
4.82	0.97	906	378	1.78
4.82	0.97	901	385	1.81
4.82	0.97	875	399	1.88
4.82	0.97	854	408	1.92
4.82	0.97	799	427	2.01
4.82	1.02	777	440	2.07
4.82	1.14	739	455	2.14
4.82	1.19	722	459	2.16
4.82	1.28	691	473	2.23
4.82	1.31	681	478	2.25
4.82	1.42	647	491	2.31
4.82	1.49	624	501	2.36
4.82	1.58	595	510	2.40
4.82	1.67	565	520	2.45
4.82	1.67	565	525	2.47
4.82	1.68	562	525	2.47
4.82	1.68	562	524	2.47
4.82	1.68	561	520	2.45
4.82	1.69	560	521	2.45
4.82	1.69	559	528	2.49
4.82	1.68	561	523	2.46
4.82	1.68	561	521	2.45
4.82	1.68	562	525	2.47
4.82	1.68	562	525	2.47
4.82	1.96	471	560	2.64
4.82	2.09	428	576	2.71
4.82	2.10	427	575	2.71
4.82	2.14	411	584	2.75
4.82	2.31	357	604	2.85
4.82	2.32	353	604	2.85
4.82	2.55	282	632	2.98
4.82	2.57	274	640	3.01
4.82	2.62	260	645	3.04
4.84	2.70	240	656	3.10
4.84	2.71	237	656	3.10
4.84	2.73	231	659	3.12
4.82	2.82	198	674	3.17
4.82	2.91	173	681	3.21
4.84	3.03	140	699	3.31
4.82	3.10	118	709	3.34
4.82	3.19	92	722	3.40
4.82	3.23	79	734	3.46
4.82	3.30	63	742	3.50
4.82	3.40	40	761	3.58
4.82	3.39	41	759	3.58
4.82	3.49	21	775	3.65
4.82	3.54	11	789	3.72
4.82	3.57	4	799	3.76
4.82	3.59	0	821	3.87
4.84	3.60	0	848	4.01
4.82	3.59	0	896	4.22
4.84	3.60	0	905	4.28
4.84	3.60	0	1012	4.79
4.82	3.59	0	1021	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1021	4.81
4.82	3.59	0	1023	4.82
4.82	3.59	0	1022	4.81
4.82	3.59	0	1022	4.81
4.84	3.60	0	1023	4.84
4.84	3.60	0	1022	4.83
4.84	3.60	0	1023	4.84
4.82	3.59	0	1022	4.81
4.82	3.59	0	1021	4.81
4.82	3.59	0	983	4.63
4.82	3.59	0	964	4.54
4.82	3.59	0	939	4.42
4.84	3.60	0	893	4.22
4.84	3.60	0	881	4.17
4.82	3.59	0	861	4.06
4.84	3.59	3	804	3.80
4.82	3.56	5	799	3.76
4.84	3.54	12	788	3.73
4.82	3.53	13	784	3.69
4.82	3.24	78	731	3.44
4.82	3.17	97	723	3.41
4.82	3.01	142	700	3.30
4.82	2.51	293	633	2.98
4.84	2.34	353	603	2.85
4.82	2.19	395	588	2.77
4.82	1.77	533	535	2.52
4.82	1.76	536	534	2.52
4.82	1.71	551	529	2.49
4.82	1.67	564	525	2.47
4.82	1.67	566	524	2.47
4.82	1.59	591	511	2.41
4.82	1.58	594	512	2.41
4.82	1.47	631	499	2.35
4.82	1.35	670	479	2.26
4.82	1.02	777	440	2.07
4.82	0.97	796	433	2.04
4.82	0.97	845	412	1.94
4.82	0.97	858	407	1.92
4.82	0.97	857	408	1.92
4.82	0.97	857	409	1.93
4.82	0.97	856	407	1.92
4.82	0.97	855	408	1.92
4.82	0.97	847	411	1.94
4.82	0.97	847	412	1.94
4.82	0.97	848	411	1.94
4.82	0.97	849	410	1.93
4.82	0.97	849	411	1.94
4.82	0.97	849	408	1.92
4.82	0.97	848	408	1.92
4.82	0.97	850	409	1.93
4.82	0.97	851	409	1.93
4.82	0.97	850	408	1.92
4.82	0.97	850	412	1.94
4.82	0.97	850	405	1.91
4.82	0.97	893	387	1.82
4.82	0.97	920	362	1.71
4.82	0.97	950	322	1.52
4.82	0.97	954	311	1.46
4.82	0.97	963	283	1.33
4.82	0.97	966	265	1.25
4.82	0.97	972	215	1.01
4.82	0.97	973	212	1.00
4.82	0.97	973	194	0.91
4.82	0.97	973	196	0.92
4.82	0.97	973	169	0.80
4.82	0.97	973	164	0.77
4.82	0.97	973	164	0.77
4.82	0.97	973	113	0.53
4.82	0.97	973	111	0.52
4.82	0.97	973	23	0.11
4.82	0.97	973	18	0.08
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.82	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	973	0	0.00
4.80	0.97	973	0	0.00
4.80	0.97	973	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	973	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	0	0.00
4.79	0.96	972	11	0.05
4.79	0.96	972	15	0.07
4.79	0.96	972	56	0.26
4.79	0.96	972	58	0.27
4.79	0.96	972	87	0.41
4.79	0.96	972	98	0.46
4.79	0.96	972	117	0.55
4.79	0.96	972	134	0.63
4.79	0.96	973	136	0.64
4.79	0.96	973	145	0.68
4.79	0.96	972	154	0.72
4.79	0.96	972	154	0.72
4.79	0.96	973	157	0.73
4.79	0.96	972	166	0.78
4.79	0.96	972	165	0.77
4.79	0.96	973	173	0.81
4.79	0.96	972	187	0.87
4.79	0.96	972	194	0.91
4.79	0.96	973	199	0.93
4.79	0.96	972	210	0.98
4.79	0.96	972	211	0.99
4.79	0.96	972	221	1.03
4.79	0.96	970	237	1.11
4.79	0.96	965	269	1.26
4.79	0.96	964	276	1.29
4.79	0.96	963	280	1.31
4.79	0.96	961	287	1.34
4.79	0.96	958	295	1.38
4.79	0.96	954	307	1.44
4.79	0.96	949	323	1.51
4.79	0.96	944	330	1.54
4.79	0.96	943	331	1.55
4.79	0.96	939	337	1.58
4.79	0.96	935	344	1.61
4.79	0.96	931	349	1.63
4.79	0.96	922	360	1.68
4.79	0.96	918	363	1.70
4.79	0.96	911	370	1.73
4.79	0.96	911	370	1.73
4.79	0.96	899	381	1.78
4.79	0.96	889	381	1.78
4.79	0.96	862	400	1.87
4.79	0.96	852	406	1.90
4.79	0.96	800	424	1.98
4.79	0.96	788	428	2.00
4.79	1.16	722	459	2.15
4.79	1.25	694	469	2.19
4.79	1.36	657	483	2.26
4.79	1.38	650	491	2.30
4.79	1.38	651	487	2.28
4.79	1.37	654	486	2.27
4.79	1.37	654	491	2.30
4.79	1.37	655	483	2.26
4.79	1.37	655	485	2.27
4.79	1.36	656	487	2.28
4.79	1.37	655	485	2.27
4.79	1.37	655	488	2.28
4.79	1.37	655	482	2.25
4.79	1.37	654	482	2.25
4.79	1.38	651	486	2.27
4.79	1.44	630	496	2.32
4.79	1.63	571	517	2.42
4.79	1.75	532	535	2.50
4.79	1.91	479	554	2.59
4.79	2.20	384	592	2.77
4.79	2.33	344	606	2.83
4.79	2.49	290	632	2.95
4.79	2.85	183	679	3.17
4.79	2.91	163	689	3.22
4.79	3.02	131	703	3.29
4.79	3.07	119	710	3.32
4.79	3.19	83	727	3.40
4.79	3.27	64	742	3.47
4.79	3.32	50	747	3.49
4.79	3.51	11	785	3.67
4.79	3.53	7	793	3.71
4.79	3.56	0	841	3.93
4.79	3.56	0	858	4.01
4.79	3.56	0	905	4.23
4.79	3.56	0	994	4.65
4.79	3.56	0	1023	4.78
4.79	3.56	0	1018	4.76
4.79	3.56	0	1023	4.78
4.79	3.56	0	1021	4.77
4.79	3.56	0	1022	4.78
4.79	3.56	0	1019	4.76
4.79	3.56	0	1021	4.77
4.79	3.56	0	1023	4.78
4.79	3.56	0	1023	4.78
4.79	3.56	0	1022	4.78
4.79	3.56	0	916	4.28
4.79	3.56	0	919	4.30
4.79	3.56	0	917	4.29
4.79	3.56	0	895	4.18
4.79	3.56	0	897	4.19
4.79	3.56	0	887	4.15
4.79	3.56	0	879	4.11
4.79	3.56	0	876	4.09
4.79	3.56	0	859	4.02
4.79	3.56	0	856	4.00
4.79	3.56	0	900	4.21
4.80	3.57	0	949	4.45
4.79	3.56	0	1023	4.78
4.80	3.57	0	1018	4.78
4.79	3.56	0	1022	4.78
4.79	3.56	0	996	4.66
4.79	3.56	0	962	4.50
4.79	3.56	0	934	4.37
4.79	3.56	0	919	4.30
4.79	3.56	0	918	4.29
4.79	3.56	0	910	4.25
4.79	3.56	0	907	4.24
4.79	3.56	0	900	4.21
4.79	3.56	0	889	4.16
4.79	3.56	0	881	4.12
4.79	3.56	0	862	4.03
4.79	3.56	0	865	4.04
4.79	3.56	0	862	4.03
4.79	3.56	0	848	3.96
4.79	3.56	0	839	3.92
4.79	3.56	0	838	3.92
4.79	3.56	0	839	3.92
4.80	3.57	0	834	3.91
4.79	3.54	5	794	3.71
4.79	3.40	33	764	3.57
4.79	3.38	38	759	3.55
4.79	3.38	38	759	3.55
4.79	3.27	64	739	3.45
4.79	3.18	86	725	3.39
4.79	2.89	170	684	3.20
4.79	2.51	284	630	2.94
4.79	1.79	518	539	2.52
4.79	1.75	532	535	2.50
4.79	1.66	561	527	2.46
4.79	1.58	587	512	2.39
4.79	1.43	635	494	2.31
4.79	1.22	704	466	2.18
4.79	1.02	768	439	2.05
4.79	0.96	850	406	1.90
4.79	0.96	879	394	1.84
